ID,Link,Date,Sport,Country,League
bNp4zHB3,https://www.betexplorer.com/soccer/finland/kansallinen-liiga-women/hjk-pk-35-vantaa/bNp4zHB3/,"2022,9,25,16,00",soccer,finland,kansallinen-liiga-women
zswPms1m,https://www.betexplorer.com/soccer/germany/regionalliga-north/delmenhorst-weiche-flensburg-08/zswPms1m/,"2022,9,25,16,00",soccer,germany,regionalliga-north
4MUupa0C,https://www.betexplorer.com/soccer/germany/regionalliga-north/st-pauli-tsv-havelse/4MUupa0C/,"2022,9,25,16,00",soccer,germany,regionalliga-north
IaD0uItF,https://www.betexplorer.com/soccer/germany/oberliga-niedersachsen/ft-braunschweig-eintracht-celle/IaD0uItF/,"2022,9,25,16,00",soccer,germany,oberliga-niedersachsen
pf9HIfZ1,https://www.betexplorer.com/soccer/germany/oberliga-niedersachsen/schoningen-papenburg/pf9HIfZ1/,"2022,9,25,16,00",soccer,germany,oberliga-niedersachsen
67UcZ0xL,https://www.betexplorer.com/soccer/germany/oberliga-hessen/erlensee-weidenhausen/67UcZ0xL/,"2022,9,25,16,00",soccer,germany,oberliga-hessen
OANjhhhi,https://www.betexplorer.com/soccer/germany/oberliga-rheinland-pfalz-saar/auersmacher-arminia-ludwigshafen/OANjhhhi/,"2022,9,25,16,00",soccer,germany,oberliga-rheinland-pfalz-saar
KfzimzVT,https://www.betexplorer.com/soccer/germany/oberliga-rheinland-pfalz-saar/eisbachtal-karbach/KfzimzVT/,"2022,9,25,16,00",soccer,germany,oberliga-rheinland-pfalz-saar
ruz7j52B,https://www.betexplorer.com/soccer/germany/oberliga-bayern-nord/abtswind-djk-ammerthal/ruz7j52B/,"2022,9,25,16,00",soccer,germany,oberliga-bayern-nord
Q3PBkPHH,https://www.betexplorer.com/soccer/germany/oberliga-bayern-nord/wurzburger-fv-tsv-kornburg/Q3PBkPHH/,"2022,9,25,16,00",soccer,germany,oberliga-bayern-nord
2DYKNJMU,https://www.betexplorer.com/soccer/germany/oberliga-bayern-sud/schalding-turkspor-augsburg/2DYKNJMU/,"2022,9,25,16,00",soccer,germany,oberliga-bayern-sud
b9JsVGKF,https://www.betexplorer.com/soccer/iceland/urvalsdeild-women/afturelding-valur/b9JsVGKF/,"2022,9,25,16,00",soccer,iceland,urvalsdeild-women
pERN7ixr,https://www.betexplorer.com/soccer/mexico/liga-mx-u20/necaxa-mazatlan/pERN7ixr/,"2022,9,25,16,00",soccer,mexico,liga-mx-u20
tnENwb5B,https://www.betexplorer.com/soccer/mexico/liga-mx-u20/u-a-n-l-tigres-atlas/tnENwb5B/,"2022,9,25,16,00",soccer,mexico,liga-mx-u20
Ig88imS2,https://www.betexplorer.com/soccer/montenegro/druga-liga/grbalj-kom-podgorica/Ig88imS2/,"2022,9,25,16,00",soccer,montenegro,druga-liga
2oQLTqzd,https://www.betexplorer.com/soccer/montenegro/druga-liga/igalo-mladost-dg/2oQLTqzd/,"2022,9,25,16,00",soccer,montenegro,druga-liga
txPPS3k2,https://www.betexplorer.com/soccer/montenegro/druga-liga/ofk-niksic-otrant/txPPS3k2/,"2022,9,25,16,00",soccer,montenegro,druga-liga
dp7Cj7s9,https://www.betexplorer.com/soccer/montenegro/druga-liga/zeta-fk-podgorica/dp7Cj7s9/,"2022,9,25,16,00",soccer,montenegro,druga-liga
AL4Tq3Pl,https://www.betexplorer.com/soccer/norway/division-3-group-1/lokomotiv-oslo-ready/AL4Tq3Pl/,"2022,9,25,16,00",soccer,norway,division-3-group-1
YaVmmwVR,https://www.betexplorer.com/soccer/norway/division-3-group-2/spjelkavik-lillehammer/YaVmmwVR/,"2022,9,25,16,00",soccer,norway,division-3-group-2
4xPtxsc7,https://www.betexplorer.com/soccer/norway/division-3-group-3/lysekloster-bremnes/4xPtxsc7/,"2022,9,25,16,00",soccer,norway,division-3-group-3
ITWTOLbN,https://www.betexplorer.com/soccer/norway/division-3-group-4/pors-randesund/ITWTOLbN/,"2022,9,25,16,00",soccer,norway,division-3-group-4
tIAWyN7T,https://www.betexplorer.com/soccer/norway/division-3-group-5/kolstad-steinkjer/tIAWyN7T/,"2022,9,25,16,00",soccer,norway,division-3-group-5
nPSDJ9rm,https://www.betexplorer.com/soccer/norway/division-3-group-6/skjetten-funnefoss-vormsund/nPSDJ9rm/,"2022,9,25,16,00",soccer,norway,division-3-group-6
0O0bV5a8,https://www.betexplorer.com/soccer/paraguay/division-intermedia/atyra-guarani-de-trinidad/0O0bV5a8/,"2022,9,25,16,00",soccer,paraguay,division-intermedia
zo9C7271,https://www.betexplorer.com/soccer/paraguay/division-intermedia/sportivo-iteno-rubio-nu/zo9C7271/,"2022,9,25,16,00",soccer,paraguay,division-intermedia
l62qvDJm,https://www.betexplorer.com/soccer/poland/division-2/siarka-tarnobrzeg-polkowice/l62qvDJm/,"2022,9,25,16,00",soccer,poland,division-2
hM1EqZeQ,https://www.betexplorer.com/soccer/poland/division-2/wisla-pulawy-kks-kalisz/hM1EqZeQ/,"2022,9,25,16,00",soccer,poland,division-2
KpPzwZo7,https://www.betexplorer.com/soccer/poland/iii-liga-group-i/concordia-elblag-ursus-warszawa/KpPzwZo7/,"2022,9,25,16,00",soccer,poland,iii-liga-group-i
QsGQadgK,https://www.betexplorer.com/soccer/poland/iii-liga-group-i/legionowo-pelikan/QsGQadgK/,"2022,9,25,16,00",soccer,poland,iii-liga-group-i
4fMOuy2l,https://www.betexplorer.com/soccer/poland/iii-liga-group-i/warta-sieradz-mks-mlawa/4fMOuy2l/,"2022,9,25,16,00",soccer,poland,iii-liga-group-i
hxpgCv2n,https://www.betexplorer.com/soccer/poland/iii-liga-group-ii/kleczew-blekitni-stargard/hxpgCv2n/,"2022,9,25,16,00",soccer,poland,iii-liga-group-ii
GGUI6zWN,https://www.betexplorer.com/soccer/poland/iii-liga-group-ii/starogard-gdanski-polonia-sroda-wielkopol/GGUI6zWN/,"2022,9,25,16,00",soccer,poland,iii-liga-group-ii
69D9gk7R,https://www.betexplorer.com/soccer/poland/iii-liga-group-iii/carina-gubin-gornik-z/69D9gk7R/,"2022,9,25,16,00",soccer,poland,iii-liga-group-iii
8Iayk9Fr,https://www.betexplorer.com/soccer/poland/iii-liga-group-iii/pniowek-pawlowice-chrobry-glogow/8Iayk9Fr/,"2022,9,25,16,00",soccer,poland,iii-liga-group-iii
0CxAYmV1,https://www.betexplorer.com/soccer/poland/iii-liga-group-iii/zielona-gora-kluczbork/0CxAYmV1/,"2022,9,25,16,00",soccer,poland,iii-liga-group-iii
Qm956p4a,https://www.betexplorer.com/soccer/poland/iii-liga-group-iv/avia-swidnik-lublinianka/Qm956p4a/,"2022,9,25,16,00",soccer,poland,iii-liga-group-iv
jkivnGIp,https://www.betexplorer.com/soccer/poland/iii-liga-group-iv/ostrowiec-swietokrzyski-biala-podlaska/jkivnGIp/,"2022,9,25,16,00",soccer,poland,iii-liga-group-iv
YDCD4OYB,https://www.betexplorer.com/soccer/poland/iii-liga-group-iv/podhale-nowy-targ-orleta-radzyn/YDCD4OYB/,"2022,9,25,16,00",soccer,poland,iii-liga-group-iv
I1GZlEIC,https://www.betexplorer.com/soccer/portugal/campeonato-de-portugal/tirsense-desportivo-moncao/I1GZlEIC/,"2022,9,25,16,00",soccer,portugal,campeonato-de-portugal
rPFnioAf,https://www.betexplorer.com/soccer/romania/liga-3-seria-1/dante-botosani-rapid-brodoc/rPFnioAf/,"2022,9,25,16,00",soccer,romania,liga-3-seria-1
vi9ekPv7,https://www.betexplorer.com/soccer/romania/liga-3-seria-1/somuz-falticeni-foresta-suceava/vi9ekPv7/,"2022,9,25,16,00",soccer,romania,liga-3-seria-1
WIRFSMli,https://www.betexplorer.com/soccer/romania/liga-3-seria-3/afumati-recolta-gheorghe-doja/WIRFSMli/,"2022,9,25,16,00",soccer,romania,liga-3-seria-3
Ie5avOsQ,https://www.betexplorer.com/soccer/romania/liga-3-seria-4/cs-din-bucuresti-fcsb/Ie5avOsQ/,"2022,9,25,16,00",soccer,romania,liga-3-seria-4
jkDDGKkJ,https://www.betexplorer.com/soccer/romania/liga-3-seria-4/popesti-leordeni-fc-pucioasa/jkDDGKkJ/,"2022,9,25,16,00",soccer,romania,liga-3-seria-4
Q5G9oQW2,https://www.betexplorer.com/soccer/romania/liga-3-seria-5/cetate-rasnov-sr-brasov/Q5G9oQW2/,"2022,9,25,16,00",soccer,romania,liga-3-seria-5
baONNMvd,https://www.betexplorer.com/soccer/romania/liga-3-seria-5/blejoi-targu-secuiesc/baONNMvd/,"2022,9,25,16,00",soccer,romania,liga-3-seria-5
2XUEPrAq,https://www.betexplorer.com/soccer/romania/liga-3-seria-5/kids-tampa-brasov-olimpic-zarnesti/2XUEPrAq/,"2022,9,25,16,00",soccer,romania,liga-3-seria-5
GzZIO2Pk,https://www.betexplorer.com/soccer/romania/liga-3-seria-5/sepsi-cso-plopeni/GzZIO2Pk/,"2022,9,25,16,00",soccer,romania,liga-3-seria-5
MmvKnt4B,https://www.betexplorer.com/soccer/romania/liga-3-seria-6/flacara-horezu-minerul-costesti/MmvKnt4B/,"2022,9,25,16,00",soccer,romania,liga-3-seria-6
Wbo7krKh,https://www.betexplorer.com/soccer/romania/liga-3-seria-6/petrolul-potcoava-viitorul-daesti/Wbo7krKh/,"2022,9,25,16,00",soccer,romania,liga-3-seria-6
pbJsAqLI,https://www.betexplorer.com/soccer/romania/liga-3-seria-8/progresul-pecica-soimii-lipova/pbJsAqLI/,"2022,9,25,16,00",soccer,romania,liga-3-seria-8
EROazA94,https://www.betexplorer.com/soccer/romania/liga-3-seria-10/cfr-cluj-fc-bihor/EROazA94/,"2022,9,25,16,00",soccer,romania,liga-3-seria-10
d4isuSIj,https://www.betexplorer.com/soccer/scotland/league-two/forfar-athletic-stirling/d4isuSIj/,"2022,9,25,16,00",soccer,scotland,league-two
YTKVI0J8,https://www.betexplorer.com/soccer/scotland/highland-league/fraserburgh-brora-rangers/YTKVI0J8/,"2022,9,25,16,00",soccer,scotland,highland-league
b1B4cWpe,https://www.betexplorer.com/soccer/scotland/lowland-league/civil-service-strollers-spartans/b1B4cWpe/,"2022,9,25,16,00",soccer,scotland,lowland-league
hjLCRenF,https://www.betexplorer.com/soccer/scotland/challenge-cup/arbroath-east-fife/hjLCRenF/,"2022,9,25,16,00",soccer,scotland,challenge-cup
2BVD6fAk,https://www.betexplorer.com/soccer/scotland/challenge-cup/buckie-thistle-linfield/2BVD6fAk/,"2022,9,25,16,00",soccer,scotland,challenge-cup
Ia3JNnos,https://www.betexplorer.com/soccer/scotland/challenge-cup/clyde-caernarfon/Ia3JNnos/,"2022,9,25,16,00",soccer,scotland,challenge-cup
pzLI5EPe,https://www.betexplorer.com/soccer/scotland/challenge-cup/cove-rangers-raith/pzLI5EPe/,"2022,9,25,16,00",soccer,scotland,challenge-cup
C0ynte18,https://www.betexplorer.com/soccer/scotland/challenge-cup/peterhead-elgin-city/C0ynte18/,"2022,9,25,16,00",soccer,scotland,challenge-cup
8IBXae8o,https://www.betexplorer.com/soccer/serbia/prva-liga/indjija-rfk-novi-sad/8IBXae8o/,"2022,9,25,16,00",soccer,serbia,prva-liga
xb3ldD7A,https://www.betexplorer.com/soccer/serbia/prva-liga/loznica-rad-beograd/xb3ldD7A/,"2022,9,25,16,00",soccer,serbia,prva-liga
tCNkyCVp,https://www.betexplorer.com/soccer/serbia/prva-liga/radnicki-beograd-trayal-krusevac/tCNkyCVp/,"2022,9,25,16,00",soccer,serbia,prva-liga
UXatbZxb,https://www.betexplorer.com/soccer/serbia/prva-liga/sremska-mitrovica-zeleznicar-pancevo/UXatbZxb/,"2022,9,25,16,00",soccer,serbia,prva-liga
IN37GxhA,https://www.betexplorer.com/soccer/slovenia/2-snl/ilirija-jadran-dekani/IN37GxhA/,"2022,9,25,16,00",soccer,slovenia,2-snl
r5BfJv8i,https://www.betexplorer.com/soccer/slovenia/2-snl/primorje-rudar/r5BfJv8i/,"2022,9,25,16,00",soccer,slovenia,2-snl
jHk1XAmb,https://www.betexplorer.com/soccer/slovenia/3-snl-east/dobrovce-nk-smartno/jHk1XAmb/,"2022,9,25,16,00",soccer,slovenia,3-snl-east
QZsEU8XG,https://www.betexplorer.com/soccer/slovenia/3-snl-east/podvinci-dravinja/QZsEU8XG/,"2022,9,25,16,00",soccer,slovenia,3-snl-east
nqqAVlIA,https://www.betexplorer.com/soccer/slovenia/3-snl-east/race-sampion-celje/nqqAVlIA/,"2022,9,25,16,00",soccer,slovenia,3-snl-east
KdsITSnN,https://www.betexplorer.com/soccer/slovenia/3-snl-east/zavrc-drava/KdsITSnN/,"2022,9,25,16,00",soccer,slovenia,3-snl-east
8tp41iSk,https://www.betexplorer.com/soccer/slovenia/3-snl-west/izola-sencur/8tp41iSk/,"2022,9,25,16,00",soccer,slovenia,3-snl-west
0KQeqTwe,https://www.betexplorer.com/soccer/spain/liga-f-women/valencia-sevilla/0KQeqTwe/,"2022,9,25,16,00",soccer,spain,liga-f-women
QXlHpIaJ,https://www.betexplorer.com/soccer/sweden/division-1-norra/forward-taby-fk/QXlHpIaJ/,"2022,9,25,16,00",soccer,sweden,division-1-norra
vu5Xn8tm,https://www.betexplorer.com/soccer/sweden/division-1-norra/sandviken-haninge/vu5Xn8tm/,"2022,9,25,16,00",soccer,sweden,division-1-norra
CdFgDYs0,https://www.betexplorer.com/soccer/sweden/division-1-sodra/ifk-malmo-vanersborgs-if/CdFgDYs0/,"2022,9,25,16,00",soccer,sweden,division-1-sodra
QaJcChc6,https://www.betexplorer.com/soccer/sweden/division-1-sodra/oddevold-atvidaberg/QaJcChc6/,"2022,9,25,16,00",soccer,sweden,division-1-sodra
vqHoFfDm,https://www.betexplorer.com/soccer/sweden/division-1-sodra/olympic-trollhattan/vqHoFfDm/,"2022,9,25,16,00",soccer,sweden,division-1-sodra
nF76AWRI,https://www.betexplorer.com/soccer/sweden/division-1-sodra/oskarshamn-angelholm/nF76AWRI/,"2022,9,25,16,00",soccer,sweden,division-1-sodra
zV0lZF4J,https://www.betexplorer.com/soccer/sweden/division-1-sodra/qviding-lunds-bois/zV0lZF4J/,"2022,9,25,16,00",soccer,sweden,division-1-sodra
lW9tAVTa,https://www.betexplorer.com/soccer/sweden/division-2-vastra-gotaland/tolo-if-varbergs-gif/lW9tAVTa/,"2022,9,25,16,00",soccer,sweden,division-2-vastra-gotaland
4QUZMJq0,https://www.betexplorer.com/soccer/sweden/division-2-sodra-svealand/nykopings-karlbergs/4QUZMJq0/,"2022,9,25,16,00",soccer,sweden,division-2-sodra-svealand
xd6ufCsk,https://www.betexplorer.com/soccer/sweden/allsvenskan-women/rosengard-vittsjo/xd6ufCsk/,"2022,9,25,16,00",soccer,sweden,allsvenskan-women
46pTW8Oo,https://www.betexplorer.com/soccer/switzerland/promotion-league/chiasso-basel/46pTW8Oo/,"2022,9,25,16,00",soccer,switzerland,promotion-league
QuFIC5wU,https://www.betexplorer.com/soccer/switzerland/promotion-league/rapperswil-young-boys/QuFIC5wU/,"2022,9,25,16,00",soccer,switzerland,promotion-league
j3KgI99h,https://www.betexplorer.com/soccer/switzerland/promotion-league/young-fellows-juventus-stade-nyonnais/j3KgI99h/,"2022,9,25,16,00",soccer,switzerland,promotion-league
d0N1Gmv5,https://www.betexplorer.com/soccer/switzerland/promotion-league/zurich-st-gallen/d0N1Gmv5/,"2022,9,25,16,00",soccer,switzerland,promotion-league
h4d4nvTb,https://www.betexplorer.com/soccer/switzerland/super-league-women/aarau-luzern/h4d4nvTb/,"2022,9,25,16,00",soccer,switzerland,super-league-women
n1SjEkvN,https://www.betexplorer.com/soccer/uruguay/primera-division/liverpool-m-wanderers/n1SjEkvN/,"2022,9,25,16,00",soccer,uruguay,primera-division
KvKwoNy0,https://www.betexplorer.com/soccer/belgium/belgian-cup-women/club-brugge-melsele/KvKwoNy0/,"2022,9,25,16,15",soccer,belgium,belgian-cup-women
n9AWqcBa,https://www.betexplorer.com/soccer/spain/laliga2/mirandes-zaragoza/n9AWqcBa/,"2022,9,25,16,15",soccer,spain,laliga2
INXEztOK,https://www.betexplorer.com/soccer/austria/regionalliga-east/donaufeld-wien-drassburg-asv/INXEztOK/,"2022,9,25,16,30",soccer,austria,regionalliga-east
O0YAyM8E,https://www.betexplorer.com/soccer/austria/regionalliga-east/leobendorf-traiskirchen/O0YAyM8E/,"2022,9,25,16,30",soccer,austria,regionalliga-east
pAZ6x2g8,https://www.betexplorer.com/soccer/austria/regionalliga-east/fc-mauerwerk-kremser/pAZ6x2g8/,"2022,9,25,16,30",soccer,austria,regionalliga-east
b7EWDIG7,https://www.betexplorer.com/soccer/austria/regionalliga-east/wiener-viktoria-wiener-neustadt/b7EWDIG7/,"2022,9,25,16,30",soccer,austria,regionalliga-east
4OTtZCPh,https://www.betexplorer.com/soccer/czech-republic/cfl-group-a/domazlice-motorlet-prague/4OTtZCPh/,"2022,9,25,16,30",soccer,czech-republic,cfl-group-a
nspx0ena,https://www.betexplorer.com/soccer/czech-republic/cfl-group-b/usti-nad-labem-brozany/nspx0ena/,"2022,9,25,16,30",soccer,czech-republic,cfl-group-b
615ZOHwI,https://www.betexplorer.com/soccer/czech-republic/division-a/horni-briza-doubravka/615ZOHwI/,"2022,9,25,16,30",soccer,czech-republic,division-a
l8wxkNE9,https://www.betexplorer.com/soccer/italy/serie-c-group-a/pro-vercelli-novara/l8wxkNE9/,"2022,9,25,16,30",soccer,italy,serie-c-group-a
E5uoep8i,https://www.betexplorer.com/soccer/norway/division-3-group-5/innstrandens-tiller/E5uoep8i/,"2022,9,25,16,30",soccer,norway,division-3-group-5
EBCIAb08,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-1/valladolid-promesas-coruxo-fc/EBCIAb08/,"2022,9,25,16,30",soccer,spain,segunda-rfef-group-1
vJP2h9U7,https://www.betexplorer.com/soccer/spain/tercera-rfef-group-4/pasaia-scd-durango/vJP2h9U7/,"2022,9,25,16,30",soccer,spain,tercera-rfef-group-4
veaQhVQs,https://www.betexplorer.com/soccer/spain/tercera-rfef-group-6/patacona-gandia/veaQhVQs/,"2022,9,25,16,30",soccer,spain,tercera-rfef-group-6
MFh35GRg,https://www.betexplorer.com/soccer/spain/tercera-rfef-group-8/leonesa-numancia/MFh35GRg/,"2022,9,25,16,30",soccer,spain,tercera-rfef-group-8
lOkd6dbn,https://www.betexplorer.com/soccer/spain/tercera-rfef-group-11/mercadal-collerense/lOkd6dbn/,"2022,9,25,16,30",soccer,spain,tercera-rfef-group-11
Um8MRr3s,https://www.betexplorer.com/soccer/spain/tercera-rfef-group-16/comillas-cf-racing-rioja/Um8MRr3s/,"2022,9,25,16,30",soccer,spain,tercera-rfef-group-16
hWUk7Z2K,https://www.betexplorer.com/soccer/world/club-friendly/ael-larissa-volos/hWUk7Z2K/,"2022,9,25,16,30",soccer,world,club-friendly
Oh23bV4T,https://www.betexplorer.com/soccer/denmark/elitedivisionen-women/nordsjaelland-koge/Oh23bV4T/,"2022,9,25,16,45",soccer,denmark,elitedivisionen-women
GdtN4HcF,https://www.betexplorer.com/soccer/algeria/ligue-1/arba-biskra/GdtN4HcF/,"2022,9,25,17,00",soccer,algeria,ligue-1
bsq4GlCD,https://www.betexplorer.com/soccer/algeria/ligue-2/gc-mascara-hussein-dey/bsq4GlCD/,"2022,9,25,17,00",soccer,algeria,ligue-2
6okKMPYn,https://www.betexplorer.com/soccer/algeria/ligue-2/medea-asm-oran/6okKMPYn/,"2022,9,25,17,00",soccer,algeria,ligue-2
jHudIAs1,https://www.betexplorer.com/soccer/algeria/ligue-2/oued-sly-tlemcen/jHudIAs1/,"2022,9,25,17,00",soccer,algeria,ligue-2
CQthJjSf,https://www.betexplorer.com/soccer/algeria/ligue-2/cr-temouchent-es-ben-aknoun/CQthJjSf/,"2022,9,25,17,00",soccer,algeria,ligue-2
pxlOLqlg,https://www.betexplorer.com/soccer/algeria/ligue-2/widad-adabi-de-boufarik-saida/pxlOLqlg/,"2022,9,25,17,00",soccer,algeria,ligue-2
p2yVO60r,https://www.betexplorer.com/soccer/austria/regionalliga-west-vorarlberg/hohenems-rotenberg/p2yVO60r/,"2022,9,25,17,00",soccer,austria,regionalliga-west-vorarlberg
SpXkKrFD,https://www.betexplorer.com/soccer/austria/regionalliga-west-vorarlberg/lauterach-rothis/SpXkKrFD/,"2022,9,25,17,00",soccer,austria,regionalliga-west-vorarlberg
EsToLOa7,https://www.betexplorer.com/soccer/austria/regionalliga-west-vorarlberg/fc-wolfurt-sw-bregenz/EsToLOa7/,"2022,9,25,17,00",soccer,austria,regionalliga-west-vorarlberg
URIK5T9L,https://www.betexplorer.com/soccer/finland/kakkonen-group-c/rops-rovaniemi-vaajakoski/URIK5T9L/,"2022,9,25,17,00",soccer,finland,kakkonen-group-c
GOEG69fF,https://www.betexplorer.com/soccer/finland/kakkonen-group-c/vifk-jjk-jyvaskyla/GOEG69fF/,"2022,9,25,17,00",soccer,finland,kakkonen-group-c
IsY1YKiR,https://www.betexplorer.com/soccer/germany/oberliga-hessen/turk-gucu-friedberg-hanau/IsY1YKiR/,"2022,9,25,17,00",soccer,germany,oberliga-hessen
4GsTtkfa,https://www.betexplorer.com/soccer/germany/oberliga-niederrhein/uerdingen-ssvg-velbert/4GsTtkfa/,"2022,9,25,17,00",soccer,germany,oberliga-niederrhein
UafKewTD,https://www.betexplorer.com/soccer/ghana/premier-league/great-olympics-king-faisal/UafKewTD/,"2022,9,25,17,00",soccer,ghana,premier-league
bcJLuNmq,https://www.betexplorer.com/soccer/ireland/premier-division/finn-harps-bohemians/bcJLuNmq/,"2022,9,25,17,00",soccer,ireland,premier-division
Kn09HgRi,https://www.betexplorer.com/soccer/ireland/division-1/longford-treaty-united/Kn09HgRi/,"2022,9,25,17,00",soccer,ireland,division-1
21OcKsy5,https://www.betexplorer.com/soccer/lithuania/i-lyga/bfa-vilnius-nevezis-kedainiai/21OcKsy5/,"2022,9,25,17,00",soccer,lithuania,i-lyga
E1ZiUbgm,https://www.betexplorer.com/soccer/mexico/liga-premier-serie-a/correcaminos-gavilanes-de-matamoros/E1ZiUbgm/,"2022,9,25,17,00",soccer,mexico,liga-premier-serie-a
OKtVmME3,https://www.betexplorer.com/soccer/mexico/liga-premier-serie-b/pioneros-zitacuaro/OKtVmME3/,"2022,9,25,17,00",soccer,mexico,liga-premier-serie-b
namaXtGp,https://www.betexplorer.com/soccer/norway/division-3-group-5/byasen-nardo/namaXtGp/,"2022,9,25,17,00",soccer,norway,division-3-group-5
AsK0eBxF,https://www.betexplorer.com/soccer/poland/iii-liga-group-iii/odra-wodzislaw-sleza-wroclaw/AsK0eBxF/,"2022,9,25,17,00",soccer,poland,iii-liga-group-iii
0MNPVM3U,https://www.betexplorer.com/soccer/portugal/taca-da-liga-women/sl-benfica-valadares-gaia/0MNPVM3U/,"2022,9,25,17,00",soccer,portugal,taca-da-liga-women
