ID,Link,Date,Sport,Country,League
td1n3hcl,https://www.betexplorer.com/soccer/brazil/serie-a/goias-flamengo-rj/td1n3hcl/,"2022,9,13,0,00",soccer,brazil,serie-a
fLfqguda,https://www.betexplorer.com/soccer/brazil/serie-c/mirassol-volta-redonda/fLfqguda/,"2022,9,13,0,00",soccer,brazil,serie-c
hY795BSg,https://www.betexplorer.com/soccer/brazil/copa-paulista/noroeste-marilia/hY795BSg/,"2022,9,13,0,00",soccer,brazil,copa-paulista
67zpucph,https://www.betexplorer.com/soccer/honduras/liga-nacional/motagua-victoria/67zpucph/,"2022,9,13,0,00",soccer,honduras,liga-nacional
fT6RMFUN,https://www.betexplorer.com/soccer/honduras/liga-nacional/real-espana-honduras-progreso/fT6RMFUN/,"2022,9,13,0,00",soccer,honduras,liga-nacional
Eehmei68,https://www.betexplorer.com/soccer/mexico/liga-mx-women/atletico-san-luis-u-a-n-l-tigres/Eehmei68/,"2022,9,13,0,00",soccer,mexico,liga-mx-women
O42prZZq,https://www.betexplorer.com/soccer/usa/nwsl-women/gotham-fc-kansas-city-current/O42prZZq/,"2022,9,13,0,00",soccer,usa,nwsl-women
lzEQdsOD,https://www.betexplorer.com/soccer/argentina/primera-nacional/atl-rafaela-san-telmo/lzEQdsOD/,"2022,9,13,0,30",soccer,argentina,primera-nacional
OSWkvEjk,https://www.betexplorer.com/soccer/argentina/primera-nacional/deportivo-maipu-alvarado/OSWkvEjk/,"2022,9,13,0,30",soccer,argentina,primera-nacional
4bx2d23h,https://www.betexplorer.com/soccer/paraguay/primera-division/olimpia-asuncion-sol-de-america/4bx2d23h/,"2022,9,13,0,30",soccer,paraguay,primera-division
x2DvXqGI,https://www.betexplorer.com/soccer/argentina/liga-profesional/talleres-cordoba-defensa-y-justicia/x2DvXqGI/,"2022,9,13,1,00",soccer,argentina,liga-profesional
rJjc8PeN,https://www.betexplorer.com/soccer/argentina/torneo-federal/atletico-parana-sportivo-las-parejas/rJjc8PeN/,"2022,9,13,1,00",soccer,argentina,torneo-federal
h0hHBGwC,https://www.betexplorer.com/soccer/guatemala/liga-nacional/xinabajul-malacateco/h0hHBGwC/,"2022,9,13,1,00",soccer,guatemala,liga-nacional
6B8QT3PA,https://www.betexplorer.com/soccer/peru/liga-1/fbc-melgar-dep-municipal/6B8QT3PA/,"2022,9,13,1,00",soccer,peru,liga-1
6VQouF3e,https://www.betexplorer.com/soccer/usa/mls-next-pro/inter-miami-columbus-crew/6VQouF3e/,"2022,9,13,1,00",soccer,usa,mls-next-pro
lYhtWoa2,https://www.betexplorer.com/soccer/usa/nisa/syracuse-pulse-maryland-bobcats/lYhtWoa2/,"2022,9,13,1,00",soccer,usa,nisa
ttcksgkj,https://www.betexplorer.com/soccer/usa/nwsl-women/houston-dash-angel-city/ttcksgkj/,"2022,9,13,1,00",soccer,usa,nwsl-women
zJt36UiE,https://www.betexplorer.com/soccer/mexico/liga-mx/atlas-atletico-san-luis/zJt36UiE/,"2022,9,13,1,05",soccer,mexico,liga-mx
zV8BMjFP,https://www.betexplorer.com/soccer/colombia/primera-a/la-equidad-envigado/zV8BMjFP/,"2022,9,13,1,10",soccer,colombia,primera-a
tzdNYINj,https://www.betexplorer.com/soccer/panama/lpf/sporting-san-miguelito-san-francisco/tzdNYINj/,"2022,9,13,1,15",soccer,panama,lpf
QXEDkV7f,https://www.betexplorer.com/soccer/argentina/torneo-federal/ca-liniers-sansinena/QXEDkV7f/,"2022,9,13,1,30",soccer,argentina,torneo-federal
zqCqFopP,https://www.betexplorer.com/soccer/bolivia/division-profesional/oriente-petrolero-universitario-de-sucre/zqCqFopP/,"2022,9,13,1,30",soccer,bolivia,division-profesional
IHppFFHj,https://www.betexplorer.com/soccer/costa-rica/primera-division/herediano-cartagines/IHppFFHj/,"2022,9,13,1,30",soccer,costa-rica,primera-division
ClDp0eD8,https://www.betexplorer.com/soccer/argentina/primera-nacional/ca-mitre-temperley/ClDp0eD8/,"2022,9,13,2,00",soccer,argentina,primera-nacional
SpgVZ7m0,https://www.betexplorer.com/soccer/ecuador/liga-pro/nueve-de-octubre-dep-cuenca/SpgVZ7m0/,"2022,9,13,2,00",soccer,ecuador,liga-pro
4SHjSPOr,https://www.betexplorer.com/soccer/nicaragua/liga-primera/diriangen-unan-managua/4SHjSPOr/,"2022,9,13,2,00",soccer,nicaragua,liga-primera
lfGjvZI1,https://www.betexplorer.com/soccer/usa/mls-next-pro/colorado-rapids-houston-dynamo/lfGjvZI1/,"2022,9,13,2,00",soccer,usa,mls-next-pro
M3CeRqvk,https://www.betexplorer.com/soccer/nicaragua/liga-primera/managua-fc-juventus-fc/M3CeRqvk/,"2022,9,13,3,00",soccer,nicaragua,liga-primera
SvSstelk,https://www.betexplorer.com/soccer/usa/mls-next-pro/portland-timbers-minnesota-united/SvSstelk/,"2022,9,13,3,00",soccer,usa,mls-next-pro
ngp75l7K,https://www.betexplorer.com/soccer/mexico/liga-mx/pachuca-club-tijuana/ngp75l7K/,"2022,9,13,3,05",soccer,mexico,liga-mx
tWmjF87a,https://www.betexplorer.com/soccer/colombia/primera-a/dep-cali-bucaramanga/tWmjF87a/,"2022,9,13,3,15",soccer,colombia,primera-a
vRotGe2p,https://www.betexplorer.com/soccer/costa-rica/primera-division/santos-de-guapiles-grecia/vRotGe2p/,"2022,9,13,3,30",soccer,costa-rica,primera-division
j5wEetV3,https://www.betexplorer.com/soccer/panama/lpf/independiente-tauro/j5wEetV3/,"2022,9,13,3,30",soccer,panama,lpf
6cavtxJF,https://www.betexplorer.com/soccer/usa/usl-league-one/tucson-union-omaha/6cavtxJF/,"2022,9,13,4,00",soccer,usa,usl-league-one
EHonnhvo,https://www.betexplorer.com/soccer/china/jia-league/qingdao-youth-island-shanghai-jiading-huilong/EHonnhvo/,"2022,9,13,9,00",soccer,china,jia-league
SKZTAyHo,https://www.betexplorer.com/soccer/china/jia-league/beijing-sport-university-qingdao-hainiu/SKZTAyHo/,"2022,9,13,9,30",soccer,china,jia-league
d2hGlyo8,https://www.betexplorer.com/soccer/ukraine/premier-league/vorskla-poltava-oleksandriya/d2hGlyo8/,"2022,9,13,12,00",soccer,ukraine,premier-league
lOJWSB98,https://www.betexplorer.com/soccer/england/professional-development-league/sheffield-wed-burnley/lOJWSB98/,"2022,9,13,13,00",soccer,england,professional-development-league
tOwY9eWi,https://www.betexplorer.com/soccer/china/jia-league/heilongjiang-ice-city-kunshan/tOwY9eWi/,"2022,9,13,13,30",soccer,china,jia-league
YJmYhSLS,https://www.betexplorer.com/soccer/belarus/vysshaya-liga-reserve/energetik-bgu-minsk-neman/YJmYhSLS/,"2022,9,13,14,00",soccer,belarus,vysshaya-liga-reserve
SEIzSVOE,https://www.betexplorer.com/soccer/england/professional-development-league/crewe-coventry/SEIzSVOE/,"2022,9,13,14,00",soccer,england,professional-development-league
0v7AAqCU,https://www.betexplorer.com/soccer/england/professional-development-league/ipswich-swansea/0v7AAqCU/,"2022,9,13,14,00",soccer,england,professional-development-league
fF1wxP75,https://www.betexplorer.com/soccer/italy/primavera-1/frosinone-bologna/fF1wxP75/,"2022,9,13,14,00",soccer,italy,primavera-1
ra4YPi87,https://www.betexplorer.com/soccer/ukraine/premier-league/inhulets-minaj/ra4YPi87/,"2022,9,13,14,00",soccer,ukraine,premier-league
bHyEc5YH,https://www.betexplorer.com/soccer/argentina/reserve-league/san-lorenzo-colon-santa-fe/bHyEc5YH/,"2022,9,13,15,00",soccer,argentina,reserve-league
2awftnzA,https://www.betexplorer.com/soccer/armenia/vbet-premier-league/pyunik-yerevan-bkma/2awftnzA/,"2022,9,13,15,00",soccer,armenia,vbet-premier-league
dlNvRkvL,https://www.betexplorer.com/soccer/england/professional-development-league/birmingham-wigan/dlNvRkvL/,"2022,9,13,15,00",soccer,england,professional-development-league
zuMrQ9gR,https://www.betexplorer.com/soccer/england/professional-development-league/charlton-colchester/zuMrQ9gR/,"2022,9,13,15,00",soccer,england,professional-development-league
jZ4JDkEG,https://www.betexplorer.com/soccer/latvia/optibet-virsliga/fk-rigas-futbola-skola-spartaks-jurmala/jZ4JDkEG/,"2022,9,13,15,30",soccer,latvia,optibet-virsliga
UcLXDQIb,https://www.betexplorer.com/soccer/argentina/reserve-league/arsenal-sarandi-gimnasia-l-p/UcLXDQIb/,"2022,9,13,16,00",soccer,argentina,reserve-league
OKKyDpY4,https://www.betexplorer.com/soccer/argentina/reserve-league/newells-old-boys-aldosivi/OKKyDpY4/,"2022,9,13,16,00",soccer,argentina,reserve-league
KQxAboJB,https://www.betexplorer.com/soccer/argentina/reserve-league/talleres-cordoba-atl-tucuman/KQxAboJB/,"2022,9,13,16,00",soccer,argentina,reserve-league
EiOXjAmN,https://www.betexplorer.com/soccer/argentina/primera-a-women/comunicaciones-river-plate/EiOXjAmN/,"2022,9,13,16,00",soccer,argentina,primera-a-women
E3tVK1wo,https://www.betexplorer.com/soccer/bulgaria/vtora-liga/yantra-gabrovo-ludogorets/E3tVK1wo/,"2022,9,13,16,00",soccer,bulgaria,vtora-liga
GO2Zx5ha,https://www.betexplorer.com/soccer/italy/primavera-1/atalanta-sampdoria/GO2Zx5ha/,"2022,9,13,16,00",soccer,italy,primavera-1
G6w7Q2ws,https://www.betexplorer.com/soccer/norway/division-3-group-6/stromsgodset-tromso/G6w7Q2ws/,"2022,9,13,16,00",soccer,norway,division-3-group-6
I9OcSXgq,https://www.betexplorer.com/soccer/serbia/super-liga/javor-radnik-surdulica/I9OcSXgq/,"2022,9,13,16,00",soccer,serbia,super-liga
8xOKIvqh,https://www.betexplorer.com/soccer/bulgaria/parva-liga/arda-pirin-blagoevgrad/8xOKIvqh/,"2022,9,13,16,30",soccer,bulgaria,parva-liga
6k5EWbBt,https://www.betexplorer.com/soccer/estonia/esiliiga/fc-alliance-elva/6k5EWbBt/,"2022,9,13,16,30",soccer,estonia,esiliiga
l03xUfOH,https://www.betexplorer.com/soccer/serbia/prva-liga/indjija-zeleznicar-pancevo/l03xUfOH/,"2022,9,13,16,30",soccer,serbia,prva-liga
pvsqvk03,https://www.betexplorer.com/soccer/ghana/premier-league/berekum-chelsea-king-faisal/pvsqvk03/,"2022,9,13,17,00",soccer,ghana,premier-league
djOw59fh,https://www.betexplorer.com/soccer/romania/liga-1/mioveni-universitatea-cluj/djOw59fh/,"2022,9,13,17,00",soccer,romania,liga-1
IPAjIcR5,https://www.betexplorer.com/soccer/asia/afc-championship-u20/uzbekistan-myanmar/IPAjIcR5/,"2022,9,13,17,15",soccer,asia,afc-championship-u20
bqpGqjfH,https://www.betexplorer.com/soccer/saudi-arabia/division-1/hajer-al-riyadh/bqpGqjfH/,"2022,9,13,17,25",soccer,saudi-arabia,division-1
IwfuBoDU,https://www.betexplorer.com/soccer/ivory-coast/ligue-1/as-denguele-asi-d-abengourou/IwfuBoDU/,"2022,9,13,17,30",soccer,ivory-coast,ligue-1
lvlNrhEM,https://www.betexplorer.com/soccer/norway/division-3-group-3/stord-haugesund/lvlNrhEM/,"2022,9,13,17,30",soccer,norway,division-3-group-3
