ID,Result,Partial results
8tAUBV3P,"[2, 2]","[[0, 1], [2, 1]]"
WOQomnRO,"[2, 0]","[[1, 0], [1, 0]]"
xxxJgWss,"[1, 2]","[[1, 1], [0, 1]]"
4f6OVIua,"[1, 5]","[[1, 1], [0, 4]]"
2aVghaPP,"[1, 0]","[[1, 0], [0, 0]]"
AoM8nUh4,"[2, 1]","[[2, 1], [0, 0]]"
W2gxo2a9,"[1, 1]","[[0, 0], [1, 1]]"
SCBq26Df,"[2, 2]","[[1, 1], [1, 1]]"
WpIz4Srr,"[4, 0]","[[2, 0], [2, 0]]"
0Q9i0pr7,"[4, 0]","[[1, 0], [3, 0]]"
63Am1QS0,"[2, 1]","[[2, 0], [0, 1]]"
AyHv3nbl,"[3, 0]","[[1, 0], [2, 0]]"
bBSfa4cD,"[1, 3]","[[0, 1], [1, 2]]"
d60LgMra,"[1, 2]",
Cx17aarD,,"[[0, 0], [0, 0], [0, 0], [4, 3]]"
IF130uT6,,"[[0, 0], [0, 0], [0, 0], [4, 1]]"
h4vW49he,"[2, 0]","[[0, 0], [2, 0]]"
lQKsyMu0,"[0, 3]","[[0, 0], [0, 3]]"
dSu3r4mQ,"[2, 2]","[[0, 1], [2, 1]]"
AZLwx2Qg,"[3, 0]","[[1, 0], [2, 0]]"
ULmHK0eJ,"[1, 1]","[[0, 0], [1, 1]]"
IysaqpYJ,"[1, 2]","[[1, 1], [0, 1]]"
8SzqZaAC,"[2, 1]","[[1, 1], [1, 0]]"
Uyxuzte6,"[0, 1]","[[0, 0], [0, 1]]"
8Y3H9Uyo,"[1, 1]","[[1, 1], [0, 0]]"
AcOtGWbH,"[2, 1]","[[1, 0], [1, 1]]"
S0DMKfpn,"[2, 2]","[[0, 2], [2, 0]]"
MNCQJEah,"[1, 1]","[[0, 1], [1, 0]]"
K8VTIYEb,"[1, 1]","[[0, 1], [1, 0]]"
WCCkEATT,"[1, 0]","[[0, 0], [1, 0]]"
I3mWWeCK,"[3, 1]","[[2, 0], [1, 1]]"
dfnzWFRQ,"[2, 2]","[[1, 1], [1, 1]]"
nPQEOXJ0,"[3, 4]","[[2, 3], [1, 1]]"
UmGJj5oB,"[1, 0]","[[1, 0], [0, 0]]"
EBS6Qgkl,"[2, 6]","[[1, 4], [1, 2]]"
8YRAPD4f,"[2, 2]","[[2, 1], [0, 1]]"
AwpOYHs8,"[3, 1]","[[0, 0], [3, 1]]"
40LJNiZ6,"[1, 0]","[[0, 0], [1, 0]]"
lUrSXycE,"[1, 1]","[[1, 1], [0, 0]]"
ERYLr4IS,"[1, 1]","[[1, 0], [0, 1]]"
W2qHqp3M,"[1, 5]","[[0, 1], [1, 4]]"
p69jbqIF,"[2, 2]","[[1, 2], [1, 0]]"
MXNex2ed,"[2, 1]","[[0, 0], [2, 1]]"
W25naP29,"[1, 1]","[[0, 0], [1, 1]]"
bk7v1oYd,"[3, 3]","[[1, 0], [2, 3]]"
lKPmvOQq,"[1, 2]","[[0, 2], [1, 0]]"
SKsScumg,"[1, 1]","[[0, 1], [1, 0]]"
EookDKnt,"[0, 1]","[[0, 1], [0, 0]]"
lUrObLXn,"[3, 0]","[[1, 0], [2, 0]]"
SfCWfwXB,"[2, 2]","[[1, 0], [1, 2]]"
2D4qhyHU,"[0, 0]","[[0, 0], [0, 0]]"
6oVCd0Hi,"[2, 2]","[[0, 1], [2, 1]]"
Sbv2zA0k,"[0, 1]","[[0, 1], [0, 0]]"
S0JLfvn4,"[1, 3]","[[0, 2], [1, 1]]"
dzOPgb1A,"[2, 2]","[[1, 2], [1, 0]]"
MLw6ZTFe,"[0, 1]","[[0, 1], [0, 0]]"
lAKHeKWc,"[2, 2]","[[0, 0], [2, 2]]"
GOzbyjoq,"[3, 1]","[[1, 1], [2, 0]]"
zRMThIGG,"[4, 0]","[[3, 0], [1, 0]]"
hrR8ct2o,"[1, 2]","[[1, 1], [0, 1]]"
nclWiok6,"[1, 2]","[[0, 1], [1, 1]]"
jVfNg7Kg,"[1, 0]","[[1, 0], [0, 0]]"
WpjrkqZO,"[0, 6]","[[0, 1], [0, 5]]"
KAnvjPJI,"[1, 3]","[[0, 0], [1, 3]]"
xOEn09sQ,"[0, 4]","[[0, 2], [0, 2]]"
ULgRhRZa,"[0, 2]","[[0, 0], [0, 2]]"
r5iFeTks,"[0, 1]","[[0, 1], [0, 0]]"
Qmmzi54C,"[2, 1]","[[1, 1], [1, 0]]"
d8eJfm5m,"[1, 2]","[[1, 1], [0, 1]]"
MZhbJgeq,"[4, 1]","[[2, 0], [2, 1]]"
0Qi2IDAk,"[3, 2]","[[0, 1], [3, 1]]"
2T2OADkc,"[4, 2]","[[2, 0], [2, 2]]"
t4JEv4Ri,"[5, 1]","[[2, 1], [3, 0]]"
zRIIwOtb,"[0, 1]","[[0, 1], [0, 0]]"
YByMxrd4,"[1, 2]","[[0, 0], [1, 2]]"
fRPUzMQG,"[2, 3]","[[1, 2], [1, 1]]"
OMDMjvg8,"[2, 0]","[[1, 0], [1, 0]]"
WnHUlINK,"[3, 0]","[[1, 0], [2, 0]]"
2DCQkb8E,"[5, 0]","[[5, 0], [0, 0]]"
AwGYmxwR,"[2, 0]","[[1, 0], [1, 0]]"
GKh1qdor,"[1, 0]","[[1, 0], [0, 0]]"
b7MyqIMc,"[2, 2]","[[0, 1], [2, 1]]"
0WIhuzMM,"[1, 1]","[[1, 0], [0, 1]]"
48uoMfFp,"[1, 1]","[[1, 0], [0, 1]]"
KGNXqb7i,"[2, 1]","[[1, 0], [1, 1]]"
ldFltG6G,"[2, 2]","[[1, 0], [1, 2]]"
IBqkLEUj,"[5, 0]","[[1, 0], [4, 0]]"
fgIdvfyT,"[1, 0]","[[0, 0], [1, 0]]"
StRurxx4,"[2, 0]","[[0, 0], [2, 0]]"
I1nahjmJ,"[2, 0]","[[1, 0], [1, 0]]"
rqfneh30,"[1, 1]","[[0, 1], [1, 0]]"
6HusHZPJ,"[2, 0]","[[1, 0], [1, 0]]"
dnbjfCI6,"[4, 0]","[[2, 0], [2, 0]]"
vBmegWXC,"[2, 1]","[[0, 1], [2, 0]]"
r9PsbfJs,"[0, 1]","[[0, 1], [0, 0]]"
t0wG2zBQ,"[2, 2]","[[0, 0], [2, 2]]"
v1lK6NHH,"[3, 0]","[[1, 0], [2, 0]]"
lCe79PXb,"[1, 0]","[[0, 0], [1, 0]]"
IimO5sXN,"[1, 2]","[[0, 2], [1, 0]]"
4GoOw5MP,"[1, 2]","[[0, 1], [1, 1]]"
rZfB8qm5,"[4, 0]","[[0, 0], [4, 0]]"
pATjZOUt,"[1, 2]","[[1, 0], [0, 2]]"
CMbxG1UI,"[3, 3]","[[2, 0], [1, 3]]"
nRiS41nU,"[0, 0]","[[0, 0], [0, 0]]"
EytZGsFC,"[0, 2]","[[0, 0], [0, 2]]"
QPnKvo7J,"[0, 0]","[[0, 0], [0, 0]]"
dxaF732B,"[0, 1]","[[0, 1], [0, 0]]"
KMxpHuLl,"[0, 0]","[[0, 0], [0, 0]]"
pENSTnh2,"[2, 2]","[[1, 1], [1, 1]]"
fq5JjAaF,"[0, 1]","[[0, 0], [0, 1]]"
4bxzY0QN,"[4, 0]","[[3, 0], [1, 0]]"
WO2Mgx4s,"[2, 0]","[[0, 0], [2, 0]]"
nXrtiOQo,"[0, 3]","[[0, 1], [0, 2]]"
ObZJV8Nk,"[2, 0]","[[0, 0], [2, 0]]"
QZ7pFJk1,"[0, 1]","[[0, 0], [0, 1]]"
l24gj3ck,"[1, 2]","[[1, 1], [0, 1]]"
AHh2lsS1,"[2, 0]","[[0, 0], [2, 0]]"
6NOOUSxd,"[2, 1]","[[1, 1], [1, 0]]"
YaBhDcKD,"[0, 0]","[[0, 0], [0, 0]]"
bXopDQ42,"[1, 1]","[[0, 1], [1, 0]]"
tWwtIL5r,"[0, 1]","[[0, 0], [0, 1]]"
YTGAhWU2,"[0, 0]","[[0, 0], [0, 0]]"
CKFEijp9,"[4, 0]","[[1, 0], [3, 0]]"
hUNMkUEL,"[2, 1]","[[0, 1], [2, 0]]"
nq9tGaze,"[2, 2]","[[1, 0], [1, 2]]"
QNspjrth,"[2, 1]","[[1, 0], [1, 1]]"
xOplCpK8,"[0, 2]",
8WrRZMeB,"[4, 0]","[[0, 0], [4, 0]]"
Kd7lEw57,"[2, 1]","[[0, 1], [2, 0]]"
bLyvXKuU,"[1, 0]","[[1, 0], [0, 0]]"
0UN5Svlo,"[5, 4]","[[4, 3], [1, 1]]"
xYyZLkOD,"[2, 1]","[[1, 1], [1, 0]]"
WQgbkNCe,"[1, 6]","[[1, 2], [0, 4]]"
KnzgB4ZE,"[1, 0]","[[1, 0], [0, 0]]"
jeYVYtBH,"[2, 2]","[[0, 1], [2, 1]]"
0QZUgCfd,"[5, 1]",
h4t5hMEC,"[0, 4]","[[0, 1], [0, 3]]"
Wfu9itUI,"[0, 6]","[[0, 2], [0, 4]]"
b1XfFqMP,"[6, 1]","[[4, 0], [2, 1]]"
pbTjGP6J,"[4, 1]","[[1, 1], [3, 0]]"
4rANA3Ut,"[5, 0]","[[4, 0], [1, 0]]"
rZ8R9Nqm,"[4, 2]","[[3, 1], [1, 1]]"
EeIeLmek,"[2, 1]","[[2, 1], [0, 0]]"
dK70K7Ae,"[3, 1]","[[1, 1], [2, 0]]"
x6Jb0o9N,"[1, 2]","[[1, 1], [0, 1]]"
KU83a5OT,"[7, 0]","[[2, 0], [5, 0]]"
lpmHISOi,"[2, 1]","[[1, 1], [1, 0]]"
MweVfPWp,"[1, 0]","[[0, 0], [1, 0]]"
W8xMHnvb,"[2, 1]","[[1, 1], [1, 0]]"
Aopmcj8T,"[3, 4]","[[1, 4], [2, 0]]"
t6hW0Y84,"[0, 1]","[[0, 0], [0, 1]]"
S2QJiUVj,"[0, 1]","[[0, 0], [0, 1]]"
S2lS1Egb,"[2, 2]","[[1, 1], [1, 1]]"
YukO2fvh,"[1, 0]","[[0, 0], [1, 0]]"
OUsy0hOA,,
2LtuaCwH,"[2, 1]","[[1, 1], [1, 0]]"
8nVquino,"[2, 1]","[[1, 0], [1, 1]]"
GSMFhAGp,"[0, 0]","[[0, 0], [0, 0]]"
WfoqbWhN,"[0, 0]","[[0, 0], [0, 0]]"
ABHvg7ur,"[2, 0]","[[1, 0], [1, 0]]"
WQyIAZAF,"[3, 0]","[[0, 0], [3, 0]]"
bDwACet3,"[2, 1]","[[1, 1], [1, 0]]"
hzwEBFe9,"[3, 1]","[[3, 1], [0, 0]]"
pAZ5DyRd,"[0, 1]","[[0, 0], [0, 1]]"
dICsDd7f,"[5, 1]","[[4, 0], [1, 1]]"
rZEgAfiD,"[3, 0]","[[1, 0], [2, 0]]"
UVAkBzx7,"[0, 1]","[[0, 1], [0, 0]]"
z9BoCGM0,"[4, 0]","[[2, 0], [2, 0]]"
pvgxZwUD,"[0, 1]","[[0, 1], [0, 0]]"
bVd19alT,"[0, 2]","[[0, 0], [0, 2]]"
j5ggBLJG,"[0, 0]","[[0, 0], [0, 0]]"
4CZT4Jdp,"[3, 0]","[[1, 0], [2, 0]]"
CEfkC14A,"[1, 1]","[[1, 1], [0, 0]]"
GWK0JM50,"[0, 13]",
M9LdK2jf,"[0, 2]","[[0, 1], [0, 1]]"
61qqV4nM,"[1, 3]",
phrmUO1S,"[2, 1]","[[0, 1], [2, 0]]"
naTsXQH9,"[3, 3]","[[1, 0], [2, 3]]"
QkSoWpXF,"[0, 5]","[[0, 1], [0, 4]]"
S6EVGr2h,"[0, 2]","[[0, 0], [0, 2]]"
Q1hneMtP,"[1, 1]","[[0, 0], [1, 1]]"
hlfvcrCC,"[4, 1]","[[3, 1], [1, 0]]"
IiJvikdj,"[5, 0]","[[2, 0], [3, 0]]"
zTTZiVtp,"[4, 2]",
2ZTxBP5C,"[3, 1]","[[1, 0], [2, 1]]"
OrVYB5j6,"[1, 1]","[[0, 0], [1, 1]]"
zcFWX1VF,"[6, 3]","[[4, 2], [2, 1]]"
UcX4FgFl,"[4, 3]","[[0, 2], [4, 1]]"
GfT0GZar,"[0, 0]","[[0, 0], [0, 0]]"
SWBOZN03,"[0, 2]","[[0, 1], [0, 1]]"
xtbVKU9H,"[2, 0]","[[2, 0], [0, 0]]"
OddwJ8vU,"[1, 3]","[[1, 1], [0, 2]]"
GWdZJlPN,"[1, 0]","[[0, 0], [1, 0]]"
fH8QLAfB,"[2, 1]","[[1, 1], [1, 0]]"
YiaBMGnj,"[17, 0]",
xMDuSxPS,"[0, 10]","[[0, 4], [0, 6]]"
ne3FLz2d,"[6, 5]","[[5, 0], [1, 5]]"
l0sbpKvc,"[2, 0]","[[1, 0], [1, 0]]"
Sjt2qvf3,"[3, 0]","[[3, 0], [0, 0]]"
vVa7NdXq,"[4, 0]","[[3, 0], [1, 0]]"
pMmNtbss,"[1, 2]","[[0, 1], [1, 1]]"
jLVla6c8,"[1, 0]","[[1, 0], [0, 0]]"
2akfwPzk,"[2, 1]","[[1, 1], [1, 0]]"
OEw3y351,"[0, 2]","[[0, 1], [0, 1]]"
UBUhbQCE,"[0, 2]","[[0, 1], [0, 1]]"
tjlbxqje,"[3, 1]","[[2, 0], [1, 1]]"
xIs7zNK7,"[1, 1]","[[1, 1], [0, 0]]"
8Oziv5Lr,"[1, 0]","[[1, 0], [0, 0]]"
v509UQvN,"[2, 1]","[[1, 0], [1, 1]]"
pr15V6PG,"[0, 0]","[[0, 0], [0, 0]]"
6i21WnAA,"[1, 2]","[[1, 1], [0, 1]]"
G29lZlQi,"[1, 1]","[[1, 1], [0, 0]]"
ju4DTpfT,"[1, 2]","[[0, 1], [1, 1]]"
0fR1BoYp,"[0, 1]","[[0, 0], [0, 1]]"
AP8hY8ub,"[3, 2]","[[1, 0], [2, 2]]"
lG7dXSf4,"[1, 0]","[[0, 0], [1, 0]]"
IPAarTWt,"[1, 1]","[[0, 1], [1, 0]]"
MgPTmk9J,"[2, 4]","[[1, 1], [1, 3]]"
hr3CuRGa,"[3, 1]","[[3, 1], [0, 0]]"
082GvoW5,"[2, 0]","[[1, 0], [1, 0]]"
0pOXn9OP,"[2, 3]","[[1, 1], [1, 2]]"
WSE3smnm,"[0, 0]","[[0, 0], [0, 0]]"
nFXz9HHf,"[0, 3]","[[0, 0], [0, 3]]"
YR3Qem0R,"[1, 2]","[[0, 1], [1, 1]]"
OzyAbFtL,"[1, 1]","[[1, 1], [0, 0]]"
2RZDcZeR,"[3, 0]","[[1, 0], [2, 0]]"
6FdHuVAM,"[1, 0]","[[0, 0], [1, 0]]"
Y9QqhDJl,"[3, 1]","[[1, 1], [2, 0]]"
rwBDbkG8,"[2, 0]","[[1, 0], [1, 0]]"
j3ELdTpL,"[2, 1]","[[1, 1], [1, 0]]"
CCFHc9VE,"[1, 2]","[[0, 0], [1, 2]]"
fJRugg4r,"[2, 1]","[[0, 0], [2, 1]]"
jZfnwi7E,"[5, 0]","[[2, 0], [3, 0]]"
0nmI4F6m,"[1, 0]","[[1, 0], [0, 0]]"
rBGilfM6,"[1, 0]","[[0, 0], [1, 0]]"
CMx9dIEQ,"[2, 2]","[[0, 1], [2, 1]]"
EVOzhxNs,"[0, 0]","[[0, 0], [0, 0]]"
QePVUSEf,"[1, 2]","[[1, 2], [0, 0]]"
lQKEZB1F,"[3, 0]","[[2, 0], [1, 0]]"
MeSrjGif,"[1, 5]","[[1, 2], [0, 3]]"
rXZQV8al,"[5, 1]","[[0, 0], [5, 1]]"
8hOvidxl,"[7, 0]","[[4, 0], [3, 0]]"
ClqeyVyR,"[2, 2]","[[0, 0], [2, 2]]"
4tyNWlpr,"[2, 1]","[[0, 1], [2, 0]]"
xtKlpyCc,"[1, 2]","[[1, 1], [0, 1]]"
OxGpoHdi,"[1, 1]","[[1, 0], [0, 1]]"
be8crFtA,"[2, 3]","[[1, 1], [1, 2]]"
K49gqeR3,"[2, 1]","[[1, 1], [1, 0]]"
MLq5Vv79,"[4, 0]","[[2, 0], [2, 0]]"
0Cr9UbMF,"[1, 2]","[[1, 2], [0, 0]]"
YwdGSxiS,"[1, 0]","[[1, 0], [0, 0]]"
fmcCTIyM,"[4, 0]","[[2, 0], [2, 0]]"
hOxmNGEk,"[0, 2]","[[0, 0], [0, 2]]"
vLYrOdaq,"[2, 0]","[[1, 0], [1, 0]]"
xjXsbk9A,"[3, 2]","[[3, 2], [0, 0]]"
GtWoc9OG,"[2, 0]","[[1, 0], [1, 0]]"
b5LjdTwN,"[1, 1]","[[0, 0], [1, 1]]"
djvfemgT,"[0, 1]","[[0, 1], [0, 0]]"
EVQLj71p,"[1, 1]","[[0, 0], [1, 1]]"
hMPPkRGj,"[0, 0]","[[0, 0], [0, 0]]"
Uw98EAgi,"[1, 1]","[[1, 1], [0, 0]]"
l8VovIcG,"[3, 1]","[[1, 1], [2, 0]]"
0rZkwxDM,"[1, 0]","[[1, 0], [0, 0]]"
dEKLXFzp,"[2, 1]","[[1, 0], [1, 1]]"
EkFQWZkj,"[0, 0]","[[0, 0], [0, 0]]"
htEUVg5d,"[2, 0]","[[1, 0], [1, 0]]"
f5YgxdSS,"[0, 3]","[[0, 1], [0, 2]]"
6aIj9Vri,"[2, 3]","[[1, 2], [1, 1]]"
K2Mf8kbc,"[0, 2]","[[0, 1], [0, 1]]"
2RBa79D3,"[1, 2]","[[0, 2], [1, 0]]"
tIA36TS9,"[2, 2]","[[1, 0], [1, 2]]"
lrA75mrG,"[3, 2]","[[2, 0], [1, 2]]"
SK3xDq9o,"[5, 0]","[[1, 0], [4, 0]]"
tO7tC3Oi,"[2, 1]","[[0, 0], [2, 1]]"
OncoBNwb,"[1, 1]","[[0, 1], [1, 0]]"
2wdkAsg4,"[2, 1]","[[1, 0], [1, 1]]"
dEAh918A,"[4, 1]","[[1, 0], [3, 1]]"
OAqT2VAc,"[0, 2]","[[0, 0], [0, 2]]"
6ZYX1kQ3,"[2, 2]","[[0, 2], [2, 0]]"
pQXy19uA,"[1, 0]","[[1, 0], [0, 0]]"
hjXu0TfG,"[3, 3]","[[1, 1], [2, 2]]"
WtWqamAM,"[4, 1]","[[4, 1], [0, 0]]"
j7CugVJB,"[1, 5]","[[0, 0], [1, 5]]"
4jlbthz6,"[8, 0]","[[4, 0], [4, 0]]"
dpDyfB45,"[4, 0]","[[0, 0], [4, 0]]"
4GJgqfjm,"[4, 2]","[[2, 2], [2, 0]]"
x4n6vW4I,"[6, 1]","[[1, 1], [5, 0]]"
j7jAwjKO,"[3, 1]","[[3, 1], [0, 0]]"
QP4hjT3U,"[1, 2]","[[0, 2], [1, 0]]"
hCUh2ZdP,"[1, 3]","[[1, 0], [0, 3]]"
nZ5li9lO,"[0, 1]","[[0, 0], [0, 1]]"
UcBqhkZH,"[0, 1]","[[0, 1], [0, 0]]"
pA9Xfika,"[2, 4]","[[1, 1], [1, 3]]"
2otbBCZu,,"[[2, 1], [0, 1], [1, 0]]"
rsm2uCkC,,"[[1, 1], [0, 0], [0, 0], [4, 2]]"
x4YA8AJb,"[3, 1]","[[0, 1], [3, 0]]"
Glp2AWln,"[2, 3]","[[2, 2], [0, 1]]"
pUXE7UY4,"[1, 4]","[[1, 2], [0, 2]]"
WO2H2ri8,"[3, 1]","[[2, 1], [1, 0]]"
GIBca6to,"[3, 1]","[[2, 1], [1, 0]]"
WQgpN9Yi,"[1, 2]","[[1, 1], [0, 1]]"
OKWI6llB,"[4, 2]","[[2, 2], [2, 0]]"
xUH1sYKa,"[2, 1]","[[1, 0], [1, 1]]"
bDZ69j4h,"[1, 2]","[[0, 2], [1, 0]]"
E9PV3nYT,,"[[1, 1], [0, 0], [0, 1]]"
hzetOkJo,"[1, 3]","[[0, 2], [1, 1]]"
QmglMTmb,"[0, 5]","[[0, 1], [0, 4]]"
fLGKcg5t,"[5, 1]","[[3, 1], [2, 0]]"
KnQR4SIN,"[3, 0]","[[0, 0], [3, 0]]"
StmWWNGI,"[2, 0]","[[0, 0], [2, 0]]"
Gx6Ayn2m,"[6, 0]","[[4, 0], [2, 0]]"
6RbNYqn6,"[4, 0]","[[2, 0], [2, 0]]"
zVn5FGuo,"[1, 4]","[[1, 0], [0, 4]]"
SOcVLI2H,"[5, 1]","[[5, 1], [0, 0]]"
YL0wKdXT,"[3, 1]","[[0, 1], [3, 0]]"
va1ZKxIN,,"[[2, 2], [0, 0], [5, 4]]"
0AVhPMqJ,"[0, 3]","[[0, 2], [0, 1]]"
hvuYTpVm,"[1, 0]","[[0, 0], [1, 0]]"
MJWlQ2UC,"[2, 0]","[[1, 0], [1, 0]]"
SdXpRrF6,"[0, 2]","[[0, 1], [0, 1]]"
tj6T5Rho,"[1, 2]","[[1, 1], [0, 1]]"
KYjfnxvn,"[0, 1]","[[0, 0], [0, 1]]"
dvnJtY7N,"[2, 1]","[[2, 0], [0, 1]]"
ryrFsEhH,"[1, 0]","[[1, 0], [0, 0]]"
hnk2pG8b,"[2, 0]","[[1, 0], [1, 0]]"
ANq7qzO4,"[4, 1]","[[2, 1], [2, 0]]"
lErBrfwB,"[2, 3]","[[1, 1], [1, 2]]"
bFARu9eJ,"[0, 1]","[[0, 0], [0, 1]]"
OdIErBB0,"[2, 1]",
WbwzjgJQ,"[1, 0]","[[1, 0], [0, 0]]"
GWE6pXtl,"[2, 0]",
2mHIsVQ6,"[2, 1]","[[0, 0], [2, 1]]"
Y7P1oDRs,"[0, 1]",
SfIht84a,"[3, 2]","[[2, 1], [1, 1]]"
tbMduSJ5,"[3, 2]","[[1, 1], [2, 1]]"
YDz6ypJU,"[0, 0]","[[0, 0], [0, 0]]"
EBK4w6lI,"[1, 0]","[[0, 0], [1, 0]]"
pWSmslkg,"[2, 4]","[[1, 3], [1, 1]]"
zLL0vnZB,"[4, 2]",
6uUqrUZn,"[0, 0]","[[0, 0], [0, 0]]"
fNy2xQ3O,"[1, 2]","[[1, 0], [0, 2]]"
Optrjq9B,"[8, 0]","[[4, 0], [4, 0]]"
zP908QOu,"[4, 1]","[[2, 0], [2, 1]]"
EF847pvn,"[3, 1]","[[0, 0], [3, 1]]"
2yunk3OH,"[1, 2]","[[1, 1], [0, 1]]"
A1rfmsgU,"[3, 2]","[[1, 1], [2, 1]]"
dbvjlNwO,"[2, 2]",
dO9oiPg5,"[1, 0]","[[1, 0], [0, 0]]"
rkD864gh,"[0, 0]","[[0, 0], [0, 0]]"
EgJzKLS7,"[2, 1]","[[1, 1], [1, 0]]"
vyRNMNrk,"[1, 3]","[[0, 2], [1, 1]]"
Sd7Ir558,"[0, 0]","[[0, 0], [0, 0]]"
z3KWK1D1,"[1, 2]","[[1, 0], [0, 2]]"
IRPRLsbe,"[3, 0]","[[0, 0], [3, 0]]"
6VfntCqA,"[4, 0]","[[2, 0], [2, 0]]"
lfpiuWbG,"[0, 3]",
pERJN3Tr,"[1, 1]","[[1, 0], [0, 1]]"
AJe7dNTC,"[4, 2]","[[3, 1], [1, 1]]"
lAfBesqJ,"[2, 0]","[[2, 0], [0, 0]]"
KU2faPqf,"[0, 1]","[[0, 1], [0, 0]]"
hr12c3E6,"[0, 0]","[[0, 0], [0, 0]]"
MFhKYd2q,"[0, 3]","[[0, 2], [0, 1]]"
KlXwgRmb,"[0, 2]","[[0, 2], [0, 0]]"
nqTfW3to,"[3, 1]","[[1, 1], [2, 0]]"
GGQni5IA,"[1, 2]","[[0, 1], [1, 1]]"
f7PjjPXG,"[0, 2]","[[0, 2], [0, 0]]"
Yiyrho34,"[0, 1]","[[0, 1], [0, 0]]"
W6925wLS,"[2, 1]","[[1, 1], [1, 0]]"
GvoZaHrj,"[2, 1]","[[0, 1], [2, 0]]"
CQUyKxzM,"[4, 0]","[[2, 0], [2, 0]]"
YFeU0cTq,"[2, 2]","[[1, 0], [1, 2]]"
rowLNKzc,"[2, 0]","[[1, 0], [1, 0]]"
I3VXKIKF,"[0, 0]","[[0, 0], [0, 0]]"
MyxPMvj3,"[10, 1]","[[6, 0], [4, 1]]"
vDWTLb59,"[3, 1]","[[1, 0], [2, 1]]"
dpcO7U0T,"[0, 0]","[[0, 0], [0, 0]]"
lKgG9jWG,"[2, 1]","[[2, 1], [0, 0]]"
IgbK8AoN,"[0, 1]","[[0, 0], [0, 1]]"
ATfCAWGA,"[1, 0]","[[1, 0], [0, 0]]"
2RZj3l9p,"[1, 2]","[[1, 0], [0, 2]]"
S4RxRi1i,"[4, 0]","[[2, 0], [2, 0]]"
E1we28Oj,"[0, 0]","[[0, 0], [0, 0]]"
xQ3sb3ut,"[1, 2]","[[0, 0], [1, 2]]"
vVyHsrea,"[1, 2]","[[0, 0], [1, 2]]"
MgsCrOug,"[0, 4]","[[0, 1], [0, 3]]"
QovTvtuI,"[1, 1]","[[1, 1], [0, 0]]"
ILzLt2A5,"[2, 1]","[[1, 0], [1, 1]]"
n1SywK9U,"[1, 1]","[[0, 0], [1, 1]]"
8ATXw0fO,"[2, 1]","[[0, 1], [2, 0]]"
CrzPuMPB,"[2, 3]","[[2, 2], [0, 1]]"
tvtnhduS,"[2, 0]","[[1, 0], [1, 0]]"
2msrgxQL,"[2, 4]","[[0, 4], [2, 0]]"
YVXDmGmq,"[2, 2]","[[2, 2], [0, 0]]"
8lQQpEX1,"[1, 1]","[[0, 0], [1, 1]]"
CMWHnz3k,"[2, 1]","[[0, 1], [2, 0]]"
foMMofIe,"[0, 3]","[[0, 2], [0, 1]]"
KOiwfIAF,"[0, 0]","[[0, 0], [0, 0]]"
hlvILU2F,"[5, 0]","[[1, 0], [4, 0]]"
IkMj10H0,"[2, 1]","[[0, 1], [2, 0]]"
EcuEMAm9,"[4, 0]","[[3, 0], [1, 0]]"
WYJv42Xs,"[2, 3]","[[2, 1], [0, 2]]"
0EBe0KW6,"[4, 0]","[[2, 0], [2, 0]]"
v5AaavnD,"[5, 1]","[[3, 0], [2, 1]]"
APIr3Mnl,"[3, 0]","[[1, 0], [2, 0]]"
4nIn2t2f,"[2, 0]","[[1, 0], [1, 0]]"
Ygl5MmrE,"[2, 0]","[[0, 0], [2, 0]]"
AJBY4LCt,"[0, 5]","[[0, 3], [0, 2]]"
hGMh0cRB,"[1, 0]","[[1, 0], [0, 0]]"
IqFt3asg,"[0, 2]","[[0, 1], [0, 1]]"
084o2Jda,"[4, 0]","[[1, 0], [3, 0]]"
WlAMc45D,"[1, 1]","[[0, 0], [1, 1]]"
bgNl1wC5,"[1, 0]","[[0, 0], [1, 0]]"
vgGx4uSn,"[1, 1]","[[0, 0], [1, 1]]"
tIf1TvmA,"[2, 2]","[[2, 1], [0, 1]]"
zuf5Sb2G,"[0, 1]","[[0, 0], [0, 1]]"
08ngV0Ic,"[2, 2]","[[2, 0], [0, 2]]"
rXybUKX3,"[0, 2]","[[0, 0], [0, 2]]"
EVh9RIHM,"[3, 5]","[[1, 3], [2, 2]]"
6JYaZdUN,"[0, 2]","[[0, 1], [0, 1]]"
OfT4YGqU,"[2, 3]","[[2, 1], [0, 2]]"
SSZezwFH,"[2, 0]","[[2, 0], [0, 0]]"
Y5zhyJaB,"[0, 5]","[[0, 2], [0, 3]]"
Q3FWTzho,"[2, 1]","[[0, 1], [2, 0]]"
Ygrx1chN,"[1, 1]","[[1, 1], [0, 0]]"
Cpst0H7T,"[1, 0]","[[1, 0], [0, 0]]"
U1NCfeVj,"[1, 1]","[[0, 1], [1, 0]]"
rF8AAmto,"[3, 1]","[[0, 1], [3, 0]]"
CWHvG9IN,"[1, 4]","[[1, 1], [0, 3]]"
pKngZWIo,"[2, 1]","[[2, 1], [0, 0]]"
M9gUlErp,"[1, 1]","[[1, 0], [0, 1]]"
hfPT9FK9,"[3, 0]","[[1, 0], [2, 0]]"
WvyLByjc,,
6cTX8ZZF,"[1, 1]","[[1, 0], [0, 1]]"
4YrZmYcj,"[3, 0]","[[1, 0], [2, 0]]"
